event_time,shopper_id,seller_id,product_id,event_type,quantity,price,is_promo,device_type,region
2024-03-13 12:33:00,shop_13,seller_3,prod_27,view,3,122.16,0,desktop,North
2024-01-01 15:46:00,shop_120,seller_8,prod_2,add_to_cart,3,123.5,0,tablet,West
2024-02-19 21:35:00,shop_97,seller_8,prod_60,view,1,109.85,1,desktop,South
2024-02-04 00:14:00,shop_57,seller_7,prod_51,add_to_cart,2,68.51,0,desktop,East
2024-01-18 03:56:00,shop_40,seller_7,prod_1,view,2,109.6,0,desktop,West
2024-02-07 11:27:00,shop_118,seller_5,prod_98,view,1,72.95,1,tablet,West
2024-03-21 07:06:00,shop_80,seller_2,prod_91,view,2,97.89,0,tablet,East
2024-02-21 00:32:00,shop_128,seller_2,prod_6,view,3,105.78,0,desktop,North
2024-02-09 18:52:00,shop_173,seller_8,prod_38,view,1,92.05,0,mobile,North
2024-02-05 22:20:00,shop_35,seller_6,prod_54,view,1,130.78,0,mobile,North
2024-01-23 17:54:00,shop_3,seller_8,prod_60,view,2,94.3,1,tablet,East
2024-01-15 20:40:00,shop_120,seller_3,prod_27,add_to_cart,1,102.83,0,tablet,North
2024-03-06 01:48:00,shop_5,seller_1,prod_80,view,1,127.48,0,desktop,South
2024-03-08 02:15:00,shop_11,seller_6,prod_62,view,1,83.51,1,desktop,South
2024-02-28 19:11:00,shop_126,seller_2,prod_63,view,1,94.54,0,tablet,East
2024-02-05 11:21:00,shop_71,seller_9,prod_99,view,1,122.68,1,mobile,East
2024-03-16 09:43:00,shop_117,seller_5,prod_91,add_to_cart,1,110.1,1,desktop,North
2024-02-04 10:32:00,shop_184,seller_5,prod_35,add_to_cart,1,101.11,0,desktop,South
2024-01-21 01:53:00,shop_138,seller_8,prod_58,purchase,1,68.86,1,tablet,East
2024-01-24 22:29:00,shop_106,seller_6,prod_61,add_to_cart,1,94.69,0,desktop,South
2024-01-08 05:02:00,shop_116,seller_3,prod_36,view,3,75.86,0,desktop,East
2024-02-08 10:23:00,shop_162,seller_9,prod_92,view,1,116.56,1,mobile,East
2024-02-26 22:02:00,shop_67,seller_4,prod_56,view,3,100.82,0,mobile,North
2024-01-22 19:19:00,shop_200,seller_4,prod_67,purchase,1,64.95,1,tablet,East
2024-02-17 00:33:00,shop_31,seller_2,prod_57,view,1,63.5,0,tablet,South
2024-03-10 14:09:00,shop_75,seller_3,prod_41,view,2,85.84,1,mobile,East
2024-03-13 19:32:00,shop_71,seller_4,prod_31,view,1,72.77,0,mobile,West
2024-03-23 19:49:00,shop_66,seller_7,prod_3,add_to_cart,1,88.45,0,tablet,South
2024-02-25 19:35:00,shop_70,seller_3,prod_38,view,1,110.45,0,desktop,North
2024-03-14 12:10:00,shop_41,seller_8,prod_53,view,1,81.37,1,tablet,South
2024-03-04 03:54:00,shop_191,seller_8,prod_52,view,2,114.57,0,mobile,North
2024-03-03 07:37:00,shop_160,seller_2,prod_24,purchase,1,89.4,0,desktop,North
2024-01-25 17:53:00,shop_20,seller_4,prod_26,view,1,106.34,1,tablet,North
2024-01-26 21:53:00,shop_185,seller_8,prod_92,view,2,68.05,1,mobile,East
2024-02-29 00:34:00,shop_178,seller_1,prod_73,purchase,1,119.02,0,mobile,East
2024-03-08 14:56:00,shop_153,seller_1,prod_37,add_to_cart,1,126.19,0,desktop,West
2024-02-18 10:02:00,shop_140,seller_4,prod_91,view,1,93.29,0,tablet,South
2024-03-14 14:52:00,shop_199,seller_2,prod_48,view,1,88.48,0,desktop,North
2024-01-25 11:15:00,shop_39,seller_1,prod_67,add_to_cart,2,100.94,1,mobile,East
2024-02-07 14:00:00,shop_145,seller_8,prod_41,view,2,94.95,0,desktop,East
2024-01-18 02:41:00,shop_45,seller_2,prod_49,add_to_cart,1,90.17,1,tablet,North
2024-03-18 16:27:00,shop_139,seller_4,prod_28,add_to_cart,1,146.95,0,mobile,South
2024-01-07 05:33:00,shop_70,seller_3,prod_32,add_to_cart,1,119.95,1,tablet,East
2024-01-17 14:28:00,shop_125,seller_2,prod_99,view,1,107.62,0,desktop,East
2024-01-13 10:27:00,shop_151,seller_8,prod_71,view,1,105.15,0,mobile,East
2024-01-27 08:37:00,shop_91,seller_3,prod_71,view,1,66.95,1,tablet,South
2024-01-11 01:04:00,shop_70,seller_9,prod_85,purchase,2,92.45,1,desktop,North
2024-02-27 23:18:00,shop_166,seller_5,prod_32,view,1,89.62,0,tablet,South
2024-02-11 10:42:00,shop_130,seller_9,prod_38,view,2,121.85,0,mobile,West
2024-02-26 05:27:00,shop_84,seller_3,prod_20,view,1,79.88,0,desktop,West
2024-02-11 05:05:00,shop_89,seller_5,prod_8,add_to_cart,2,108.98,1,tablet,South
2024-01-25 18:29:00,shop_79,seller_6,prod_68,view,1,83.85,1,desktop,West
2024-03-04 18:12:00,shop_113,seller_9,prod_26,add_to_cart,1,105.56,0,tablet,East
2024-02-26 16:25:00,shop_93,seller_8,prod_79,add_to_cart,2,87.43,0,mobile,West
2024-02-14 18:46:00,shop_72,seller_2,prod_70,view,1,104.26,0,mobile,South
2024-01-18 02:13:00,shop_165,seller_2,prod_48,view,1,103.0,1,desktop,South
2024-01-30 04:27:00,shop_49,seller_5,prod_96,view,1,108.99,0,desktop,North
2024-01-02 18:22:00,shop_52,seller_5,prod_69,view,1,121.27,0,tablet,East
2024-01-14 20:22:00,shop_33,seller_5,prod_46,view,1,113.8,0,tablet,North
2024-01-05 12:25:00,shop_22,seller_4,prod_58,view,1,118.14,1,mobile,East
2024-03-29 06:22:00,shop_114,seller_8,prod_70,view,1,129.57,0,tablet,East
2024-02-18 16:39:00,shop_133,seller_5,prod_67,add_to_cart,2,97.25,0,tablet,North
2024-01-03 00:20:00,shop_18,seller_1,prod_29,view,1,99.54,0,tablet,West
2024-01-17 22:11:00,shop_166,seller_5,prod_83,view,1,77.4,0,mobile,West
2024-03-29 12:05:00,shop_118,seller_1,prod_10,view,1,88.92,1,desktop,North
2024-01-10 07:25:00,shop_117,seller_4,prod_71,view,1,59.15,0,desktop,North
2024-01-26 16:17:00,shop_37,seller_1,prod_65,add_to_cart,1,119.49,1,mobile,South
2024-01-25 12:03:00,shop_64,seller_6,prod_65,view,2,92.47,0,desktop,West
2024-01-12 09:09:00,shop_138,seller_6,prod_17,purchase,1,128.66,0,desktop,North
2024-03-06 02:22:00,shop_79,seller_1,prod_22,view,1,104.18,0,mobile,North
2024-02-09 21:44:00,shop_170,seller_8,prod_100,purchase,1,83.6,0,desktop,North
2024-03-07 04:23:00,shop_123,seller_4,prod_14,purchase,1,68.55,0,mobile,North
2024-01-01 17:55:00,shop_176,seller_2,prod_6,view,3,57.3,1,tablet,West
2024-01-22 04:34:00,shop_44,seller_1,prod_30,view,1,74.18,1,tablet,South
2024-01-09 05:02:00,shop_82,seller_3,prod_47,view,1,109.65,0,tablet,South
2024-01-14 17:10:00,shop_87,seller_7,prod_97,purchase,1,112.75,1,desktop,West
2024-01-02 08:10:00,shop_16,seller_8,prod_20,add_to_cart,1,102.74,0,desktop,North
2024-02-14 22:14:00,shop_54,seller_5,prod_16,view,1,104.53,0,desktop,North
2024-01-20 18:27:00,shop_102,seller_7,prod_68,view,1,73.66,0,mobile,South
2024-02-01 02:55:00,shop_163,seller_2,prod_34,add_to_cart,1,79.67,0,mobile,East
2024-02-08 06:02:00,shop_98,seller_4,prod_1,view,1,84.43,0,tablet,West
2024-01-29 08:38:00,shop_156,seller_6,prod_77,view,1,107.76,1,desktop,South
2024-03-12 12:26:00,shop_2,seller_5,prod_48,view,3,75.29,1,desktop,West
2024-03-13 18:27:00,shop_94,seller_6,prod_8,add_to_cart,1,111.94,1,desktop,West
2024-02-15 08:45:00,shop_141,seller_2,prod_22,add_to_cart,1,75.48,0,tablet,West
2024-02-03 19:19:00,shop_169,seller_7,prod_68,view,3,121.82,0,mobile,East
2024-02-12 04:56:00,shop_59,seller_8,prod_34,view,1,80.17,1,desktop,West
2024-03-04 10:28:00,shop_69,seller_9,prod_60,view,1,81.11,0,mobile,North
2024-03-13 00:53:00,shop_119,seller_6,prod_45,view,1,114.12,0,desktop,North
2024-01-03 21:19:00,shop_92,seller_7,prod_37,view,3,100.22,1,tablet,South
2024-01-31 01:26:00,shop_181,seller_1,prod_23,view,2,101.32,0,desktop,North
2024-01-08 07:15:00,shop_45,seller_9,prod_84,add_to_cart,2,112.8,0,tablet,West
2024-03-17 18:45:00,shop_148,seller_6,prod_24,view,3,100.31,1,desktop,East
2024-03-09 07:38:00,shop_24,seller_4,prod_91,view,1,122.09,0,tablet,East
2024-03-27 14:53:00,shop_189,seller_9,prod_13,view,2,88.74,0,tablet,West
2024-01-14 07:08:00,shop_91,seller_1,prod_69,view,1,99.81,0,mobile,West
2024-01-06 02:25:00,shop_94,seller_2,prod_80,view,1,114.84,0,mobile,West
2024-01-25 06:11:00,shop_58,seller_3,prod_60,view,1,126.5,0,mobile,South
2024-03-11 14:26:00,shop_155,seller_1,prod_38,view,1,80.13,1,tablet,South
2024-02-05 17:15:00,shop_154,seller_2,prod_48,view,1,92.52,0,mobile,West
2024-01-07 11:56:00,shop_128,seller_2,prod_93,view,1,99.32,1,tablet,South
2024-02-19 10:37:00,shop_7,seller_7,prod_26,view,1,100.18,0,desktop,West
2024-02-12 19:03:00,shop_170,seller_6,prod_86,view,2,105.8,0,tablet,West
2024-01-17 12:43:00,shop_47,seller_9,prod_88,view,3,119.53,0,mobile,East
2024-01-18 11:51:00,shop_53,seller_5,prod_77,view,1,107.36,0,mobile,East
2024-03-22 12:41:00,shop_187,seller_9,prod_85,view,1,91.99,0,tablet,East
2024-03-17 14:22:00,shop_38,seller_9,prod_1,view,1,114.12,0,mobile,West
2024-01-23 18:18:00,shop_197,seller_2,prod_4,view,1,147.45,1,mobile,East
2024-03-15 09:18:00,shop_53,seller_9,prod_67,view,2,91.64,1,tablet,East
2024-02-04 17:34:00,shop_143,seller_3,prod_87,view,2,87.73,1,mobile,South
2024-03-16 09:20:00,shop_154,seller_3,prod_80,view,3,78.95,0,mobile,North
2024-01-02 03:33:00,shop_48,seller_9,prod_13,view,1,126.75,0,tablet,West
2024-01-12 02:25:00,shop_95,seller_7,prod_39,view,3,78.87,0,mobile,West
2024-03-29 17:02:00,shop_147,seller_8,prod_31,view,2,89.86,0,tablet,West
2024-03-10 22:02:00,shop_137,seller_7,prod_24,view,2,112.57,0,mobile,East
2024-03-06 01:14:00,shop_64,seller_9,prod_79,add_to_cart,1,78.79,0,mobile,East
2024-01-23 15:51:00,shop_93,seller_8,prod_5,add_to_cart,3,112.11,1,desktop,North
2024-02-05 00:36:00,shop_182,seller_4,prod_49,add_to_cart,1,99.8,0,mobile,North
2024-03-11 04:46:00,shop_125,seller_2,prod_86,view,2,51.52,0,mobile,North
2024-03-29 17:51:00,shop_179,seller_5,prod_86,view,1,122.29,0,tablet,West
2024-02-10 07:39:00,shop_39,seller_2,prod_11,view,1,119.92,0,mobile,West
2024-01-23 11:56:00,shop_4,seller_4,prod_24,view,2,83.59,0,mobile,East
2024-03-08 03:21:00,shop_126,seller_2,prod_45,view,2,85.03,0,desktop,South
2024-01-04 01:12:00,shop_3,seller_5,prod_74,add_to_cart,1,92.32,1,desktop,North
2024-01-19 03:06:00,shop_64,seller_6,prod_34,view,1,115.71,0,mobile,North
2024-02-11 22:42:00,shop_29,seller_1,prod_11,add_to_cart,1,110.62,0,mobile,North
2024-03-07 22:20:00,shop_116,seller_8,prod_57,view,1,105.44,1,desktop,North
2024-03-11 04:15:00,shop_11,seller_2,prod_29,view,1,119.48,0,mobile,East
2024-01-09 13:15:00,shop_97,seller_5,prod_22,view,1,77.84,1,tablet,South
2024-02-17 10:26:00,shop_102,seller_8,prod_33,view,1,78.76,0,mobile,South
2024-03-01 14:54:00,shop_186,seller_5,prod_72,view,1,129.07,0,mobile,West
2024-03-30 09:27:00,shop_155,seller_3,prod_49,view,1,88.27,0,desktop,South
2024-01-19 23:21:00,shop_21,seller_6,prod_96,view,1,94.7,0,mobile,South
2024-02-13 00:54:00,shop_39,seller_1,prod_23,purchase,2,93.88,0,tablet,West
2024-02-05 10:03:00,shop_102,seller_1,prod_69,add_to_cart,1,90.6,0,tablet,West
2024-03-03 00:38:00,shop_46,seller_8,prod_95,add_to_cart,1,99.15,0,desktop,East
2024-03-28 11:48:00,shop_66,seller_7,prod_29,purchase,1,94.66,1,desktop,South
2024-01-29 09:48:00,shop_91,seller_3,prod_6,view,1,112.91,1,mobile,West
2024-03-26 05:11:00,shop_164,seller_8,prod_52,add_to_cart,2,136.81,0,mobile,East
2024-01-30 09:44:00,shop_111,seller_8,prod_89,view,1,95.95,0,tablet,West
2024-01-15 10:29:00,shop_82,seller_1,prod_89,view,1,121.59,0,tablet,North
2024-02-27 06:25:00,shop_123,seller_7,prod_95,view,3,100.67,0,mobile,North
2024-03-07 06:51:00,shop_193,seller_2,prod_14,view,2,90.92,1,tablet,East
2024-01-04 20:09:00,shop_191,seller_2,prod_17,add_to_cart,1,77.24,0,desktop,South
2024-03-08 18:52:00,shop_99,seller_2,prod_80,view,1,89.35,1,tablet,North
2024-03-26 07:49:00,shop_35,seller_5,prod_28,add_to_cart,1,44.03,0,desktop,East
2024-02-20 00:34:00,shop_159,seller_7,prod_9,purchase,1,110.57,1,mobile,East
2024-02-17 09:58:00,shop_156,seller_4,prod_66,view,1,105.28,0,tablet,North
2024-01-12 02:49:00,shop_103,seller_4,prod_4,view,3,98.26,1,desktop,North
2024-01-24 01:22:00,shop_129,seller_9,prod_20,view,1,78.33,1,mobile,East
2024-02-13 19:15:00,shop_25,seller_9,prod_41,view,1,100.81,0,desktop,North
2024-02-28 02:52:00,shop_43,seller_7,prod_36,view,1,103.98,0,mobile,South
2024-01-28 04:46:00,shop_84,seller_4,prod_6,add_to_cart,1,99.31,0,tablet,West
2024-01-19 02:07:00,shop_195,seller_8,prod_65,view,1,84.41,0,tablet,West
2024-02-02 19:21:00,shop_191,seller_3,prod_50,view,1,100.53,0,desktop,West
2024-03-21 18:48:00,shop_51,seller_3,prod_64,view,1,72.5,1,tablet,South
2024-01-05 17:47:00,shop_130,seller_7,prod_3,add_to_cart,3,111.7,1,mobile,West
2024-03-19 14:41:00,shop_126,seller_9,prod_37,view,1,108.8,0,tablet,West
2024-03-01 16:25:00,shop_192,seller_4,prod_3,add_to_cart,1,134.46,0,mobile,North
2024-01-20 19:45:00,shop_69,seller_4,prod_33,view,2,77.77,0,tablet,West
2024-03-29 14:08:00,shop_9,seller_1,prod_59,view,1,90.72,1,tablet,North
2024-01-11 06:41:00,shop_2,seller_1,prod_15,view,1,96.33,0,tablet,North
2024-01-22 11:28:00,shop_162,seller_3,prod_56,view,1,79.96,0,tablet,South
2024-02-27 14:36:00,shop_188,seller_7,prod_61,view,1,79.81,0,desktop,East
2024-02-09 12:26:00,shop_189,seller_9,prod_68,purchase,1,93.12,0,desktop,South
2024-01-30 12:54:00,shop_159,seller_4,prod_79,add_to_cart,1,72.49,0,desktop,South
2024-01-02 08:54:00,shop_10,seller_2,prod_71,view,2,117.53,0,mobile,West
2024-01-16 05:36:00,shop_114,seller_6,prod_68,view,1,94.34,1,mobile,West
2024-03-13 07:22:00,shop_76,seller_6,prod_62,add_to_cart,3,106.65,1,desktop,West
2024-01-26 03:08:00,shop_164,seller_9,prod_67,purchase,2,105.07,0,desktop,West
2024-02-23 05:17:00,shop_85,seller_4,prod_23,view,3,104.76,0,desktop,South
2024-01-11 21:22:00,shop_49,seller_8,prod_14,view,1,111.14,1,tablet,West
2024-02-06 00:39:00,shop_70,seller_3,prod_6,view,1,89.83,0,desktop,East
2024-03-12 19:54:00,shop_177,seller_2,prod_33,view,3,143.04,1,desktop,North
2024-01-23 03:02:00,shop_131,seller_9,prod_9,view,2,97.87,0,desktop,North
2024-01-01 19:30:00,shop_133,seller_6,prod_12,add_to_cart,1,83.49,0,desktop,East
2024-03-29 04:27:00,shop_189,seller_8,prod_99,view,1,73.46,0,mobile,South
2024-01-04 19:44:00,shop_90,seller_9,prod_95,view,1,70.0,1,mobile,North
2024-02-22 21:22:00,shop_26,seller_1,prod_51,view,1,168.1,1,mobile,East
2024-03-12 07:31:00,shop_72,seller_1,prod_3,purchase,1,103.57,0,tablet,East
2024-03-03 20:58:00,shop_5,seller_5,prod_56,purchase,2,85.9,1,mobile,North
2024-02-13 06:14:00,shop_15,seller_9,prod_46,add_to_cart,1,82.22,0,mobile,East
2024-03-03 15:50:00,shop_123,seller_7,prod_36,add_to_cart,1,113.09,0,desktop,West
2024-02-24 06:26:00,shop_144,seller_7,prod_13,add_to_cart,1,83.57,0,tablet,West
2024-01-15 02:35:00,shop_1,seller_2,prod_13,add_to_cart,1,108.28,0,desktop,West
2024-02-03 19:19:00,shop_144,seller_3,prod_58,view,1,113.08,1,tablet,East
2024-03-11 03:49:00,shop_165,seller_4,prod_98,view,1,104.95,0,desktop,North
2024-01-09 03:28:00,shop_3,seller_2,prod_85,purchase,3,61.54,0,mobile,West
2024-01-23 15:20:00,shop_180,seller_9,prod_34,add_to_cart,1,127.11,0,tablet,North
2024-01-15 08:29:00,shop_47,seller_5,prod_43,view,2,110.99,0,mobile,East
2024-02-15 12:05:00,shop_95,seller_7,prod_28,view,1,140.85,0,desktop,East
2024-01-09 07:40:00,shop_13,seller_9,prod_56,view,1,111.63,0,desktop,East
2024-03-03 10:28:00,shop_120,seller_5,prod_47,view,1,84.64,1,mobile,North
2024-02-26 07:27:00,shop_55,seller_6,prod_35,view,2,92.68,0,tablet,North
2024-01-31 19:17:00,shop_149,seller_4,prod_78,view,2,97.19,0,desktop,West
2024-03-25 17:28:00,shop_66,seller_8,prod_82,view,2,94.06,0,mobile,South
2024-03-29 06:14:00,shop_182,seller_1,prod_19,purchase,1,87.22,0,mobile,South
2024-03-10 03:17:00,shop_155,seller_1,prod_83,add_to_cart,1,105.22,0,desktop,West
2024-02-26 21:37:00,shop_166,seller_5,prod_97,view,1,88.16,0,mobile,South
2024-01-06 11:11:00,shop_90,seller_9,prod_51,add_to_cart,2,130.49,0,desktop,North
2024-01-06 10:34:00,shop_186,seller_2,prod_99,view,1,70.54,0,mobile,North
2024-02-02 08:38:00,shop_62,seller_3,prod_20,view,1,96.73,1,mobile,West
2024-02-28 16:05:00,shop_102,seller_8,prod_29,add_to_cart,1,81.39,0,mobile,South
2024-01-15 00:14:00,shop_174,seller_5,prod_72,add_to_cart,1,95.21,1,mobile,East
2024-03-04 20:04:00,shop_139,seller_3,prod_89,view,1,116.01,1,desktop,South
2024-02-18 19:40:00,shop_200,seller_6,prod_81,add_to_cart,1,109.49,1,tablet,North
2024-03-13 00:59:00,shop_8,seller_6,prod_65,purchase,3,132.26,0,desktop,West
2024-01-10 18:36:00,shop_97,seller_5,prod_38,view,1,74.02,0,desktop,West
2024-01-12 10:52:00,shop_117,seller_5,prod_49,view,1,68.38,0,mobile,West
2024-02-14 09:42:00,shop_199,seller_6,prod_94,purchase,1,79.3,0,tablet,West
2024-01-22 04:17:00,shop_64,seller_2,prod_28,purchase,1,72.39,0,mobile,West
2024-01-29 19:55:00,shop_21,seller_6,prod_33,view,1,108.86,0,desktop,West
2024-03-30 08:30:00,shop_200,seller_2,prod_13,view,1,116.06,0,desktop,South
2024-02-20 19:44:00,shop_115,seller_3,prod_88,purchase,1,127.51,1,desktop,North
2024-03-12 18:38:00,shop_191,seller_2,prod_44,view,1,68.06,0,tablet,South
2024-02-28 16:15:00,shop_85,seller_1,prod_86,view,1,86.09,0,mobile,South
2024-03-09 21:01:00,shop_192,seller_1,prod_52,view,1,72.11,1,tablet,South
2024-02-01 14:43:00,shop_20,seller_9,prod_77,view,1,79.26,0,mobile,South
2024-03-14 07:41:00,shop_8,seller_4,prod_76,view,1,110.44,0,desktop,East
2024-03-22 04:09:00,shop_58,seller_5,prod_41,view,2,59.17,1,mobile,West
2024-02-09 22:23:00,shop_46,seller_7,prod_49,view,1,77.03,0,desktop,South
2024-03-07 17:40:00,shop_31,seller_2,prod_7,view,1,98.87,0,mobile,North
2024-01-18 13:32:00,shop_93,seller_9,prod_36,view,3,62.5,0,mobile,West
2024-01-02 22:38:00,shop_9,seller_4,prod_93,view,1,122.71,1,tablet,West
2024-03-03 17:41:00,shop_15,seller_1,prod_93,view,2,86.13,1,tablet,West
2024-02-04 09:14:00,shop_94,seller_8,prod_26,purchase,1,137.41,0,tablet,West
2024-02-02 14:25:00,shop_154,seller_4,prod_27,view,1,102.37,0,tablet,West
2024-03-06 22:28:00,shop_138,seller_7,prod_24,purchase,1,91.87,0,desktop,South
2024-01-13 06:19:00,shop_29,seller_3,prod_95,view,1,75.9,0,desktop,East
2024-01-23 19:39:00,shop_80,seller_9,prod_71,purchase,3,76.33,0,tablet,North
2024-03-22 19:09:00,shop_36,seller_5,prod_81,add_to_cart,1,73.94,0,tablet,West
2024-01-04 14:15:00,shop_84,seller_5,prod_33,purchase,1,107.53,0,tablet,South
2024-02-14 04:09:00,shop_109,seller_3,prod_98,view,2,123.99,1,tablet,West
2024-03-05 07:38:00,shop_118,seller_9,prod_18,view,1,110.17,0,desktop,East
2024-02-09 19:44:00,shop_37,seller_3,prod_5,view,3,69.76,1,mobile,North
2024-02-20 21:12:00,shop_86,seller_2,prod_1,purchase,1,100.35,1,desktop,East
2024-01-27 19:48:00,shop_71,seller_9,prod_71,view,1,96.7,0,desktop,East
2024-02-19 09:37:00,shop_151,seller_9,prod_98,purchase,1,93.3,0,tablet,North
2024-03-04 10:42:00,shop_169,seller_4,prod_3,view,3,58.83,0,mobile,West
2024-02-14 14:37:00,shop_93,seller_4,prod_36,view,2,49.01,0,desktop,East
2024-01-18 06:34:00,shop_80,seller_6,prod_35,view,1,86.85,1,tablet,South
2024-02-21 13:58:00,shop_102,seller_9,prod_51,view,1,83.92,1,desktop,South
2024-01-17 23:41:00,shop_156,seller_8,prod_12,view,1,121.82,0,mobile,North
2024-02-19 11:33:00,shop_176,seller_3,prod_15,view,3,114.16,0,desktop,South
2024-02-01 15:29:00,shop_166,seller_6,prod_4,view,2,106.24,1,tablet,North
2024-01-30 11:05:00,shop_159,seller_7,prod_56,add_to_cart,1,85.24,0,tablet,West
2024-03-07 15:57:00,shop_14,seller_6,prod_97,view,1,126.63,0,mobile,West
2024-02-12 15:13:00,shop_117,seller_3,prod_16,view,2,136.43,1,tablet,West
2024-01-26 01:27:00,shop_73,seller_9,prod_93,view,1,113.07,1,mobile,North
2024-03-19 23:26:00,shop_91,seller_4,prod_6,purchase,1,89.36,0,mobile,West
2024-03-16 16:06:00,shop_90,seller_2,prod_63,view,1,95.34,0,tablet,North
2024-02-24 11:50:00,shop_29,seller_9,prod_23,view,2,150.77,0,tablet,West
2024-03-24 05:41:00,shop_179,seller_3,prod_77,view,1,105.33,0,desktop,North
2024-03-19 07:55:00,shop_49,seller_6,prod_44,view,2,125.33,0,desktop,North
2024-02-20 11:22:00,shop_171,seller_5,prod_1,add_to_cart,2,94.02,1,desktop,South
2024-01-15 14:16:00,shop_72,seller_2,prod_57,purchase,1,81.25,1,desktop,North
2024-01-07 06:27:00,shop_133,seller_1,prod_76,view,1,83.07,0,mobile,South
2024-02-18 08:17:00,shop_42,seller_9,prod_27,view,1,49.45,1,tablet,North
2024-01-15 02:39:00,shop_135,seller_3,prod_25,view,1,87.83,0,mobile,North
2024-02-10 21:41:00,shop_42,seller_7,prod_86,add_to_cart,1,136.97,0,mobile,North
2024-01-27 21:54:00,shop_164,seller_9,prod_62,view,1,104.83,0,tablet,South
2024-03-15 14:02:00,shop_105,seller_9,prod_98,view,1,91.36,0,desktop,North
2024-01-24 23:17:00,shop_27,seller_6,prod_18,view,1,77.47,0,desktop,East
2024-02-19 07:09:00,shop_58,seller_8,prod_80,view,2,111.21,1,mobile,West
2024-02-03 09:58:00,shop_46,seller_9,prod_93,view,1,110.51,0,mobile,West
2024-02-11 07:57:00,shop_66,seller_3,prod_30,add_to_cart,2,110.06,1,desktop,West
2024-01-01 01:34:00,shop_25,seller_6,prod_30,view,1,88.19,0,desktop,South
2024-03-11 15:01:00,shop_73,seller_5,prod_84,view,2,91.67,0,mobile,West
2024-02-28 01:47:00,shop_117,seller_7,prod_47,purchase,2,99.37,0,mobile,South
2024-02-16 01:16:00,shop_155,seller_7,prod_22,view,1,71.77,0,tablet,East
2024-02-04 12:01:00,shop_129,seller_9,prod_42,view,2,123.03,1,mobile,West
2024-03-07 18:41:00,shop_87,seller_1,prod_34,view,1,76.0,0,desktop,North
2024-01-17 21:18:00,shop_74,seller_6,prod_63,add_to_cart,2,140.95,0,desktop,North
2024-03-21 08:47:00,shop_170,seller_5,prod_4,view,2,105.08,0,tablet,East
2024-01-02 16:53:00,shop_180,seller_4,prod_31,purchase,3,109.06,1,tablet,West
2024-02-26 09:49:00,shop_153,seller_1,prod_51,add_to_cart,1,72.26,0,desktop,West
2024-03-18 23:46:00,shop_182,seller_4,prod_50,view,1,104.2,0,tablet,South
2024-02-03 03:20:00,shop_125,seller_7,prod_14,add_to_cart,1,119.26,0,mobile,East
2024-03-11 15:14:00,shop_67,seller_4,prod_8,view,1,105.69,0,tablet,North
2024-02-26 10:50:00,shop_6,seller_1,prod_69,view,1,102.39,1,mobile,South
2024-01-22 17:38:00,shop_125,seller_1,prod_8,view,1,94.68,1,desktop,West
2024-01-30 04:34:00,shop_58,seller_1,prod_11,view,2,107.48,0,desktop,South
2024-03-06 15:03:00,shop_70,seller_5,prod_29,view,1,92.2,1,tablet,North
2024-01-06 18:22:00,shop_53,seller_7,prod_55,view,1,106.07,1,tablet,East
2024-02-29 22:03:00,shop_66,seller_9,prod_85,view,2,130.55,1,tablet,North
2024-03-29 00:48:00,shop_58,seller_8,prod_39,view,1,124.04,0,desktop,South
2024-02-19 01:22:00,shop_82,seller_2,prod_13,view,1,103.58,0,desktop,North
2024-03-15 13:14:00,shop_87,seller_9,prod_64,add_to_cart,1,77.05,1,desktop,South
2024-02-05 06:29:00,shop_2,seller_4,prod_49,purchase,1,95.67,0,mobile,East
2024-01-18 06:46:00,shop_150,seller_5,prod_19,add_to_cart,1,108.95,0,mobile,West
2024-02-17 16:50:00,shop_37,seller_5,prod_67,view,1,110.54,0,tablet,West
2024-03-03 04:31:00,shop_148,seller_4,prod_98,view,3,122.57,0,desktop,North
2024-02-15 06:54:00,shop_103,seller_6,prod_83,view,1,76.02,0,desktop,East
2024-03-10 16:46:00,shop_24,seller_1,prod_96,view,1,120.88,0,tablet,North
2024-02-20 04:41:00,shop_112,seller_2,prod_100,view,1,113.81,0,mobile,West
2024-01-15 00:42:00,shop_65,seller_4,prod_52,purchase,1,125.97,0,desktop,West
2024-02-25 19:12:00,shop_193,seller_4,prod_78,view,2,74.84,0,mobile,South
2024-01-26 18:30:00,shop_129,seller_8,prod_71,purchase,1,164.07,1,desktop,North
2024-01-30 08:43:00,shop_117,seller_9,prod_20,view,1,80.36,0,desktop,West
2024-02-07 07:13:00,shop_116,seller_4,prod_96,add_to_cart,1,87.26,0,tablet,East
2024-02-28 08:04:00,shop_105,seller_6,prod_54,purchase,3,86.04,0,mobile,East
2024-01-30 07:28:00,shop_3,seller_4,prod_95,view,2,112.41,0,tablet,East
2024-01-11 01:18:00,shop_46,seller_4,prod_86,purchase,1,105.29,0,desktop,North
2024-01-09 18:16:00,shop_55,seller_9,prod_5,view,2,94.99,0,mobile,South
2024-02-17 14:56:00,shop_75,seller_4,prod_95,purchase,1,130.21,0,desktop,North
2024-02-29 23:22:00,shop_192,seller_6,prod_79,add_to_cart,1,115.91,0,tablet,North
2024-01-07 01:39:00,shop_45,seller_9,prod_62,view,1,90.1,0,tablet,East
2024-01-04 23:37:00,shop_154,seller_3,prod_17,view,1,78.9,0,tablet,West
